City,Country,State Province,Latitude (generated),Longitude (generated)
Herbstein,DE,HE,,
Herborn,DE,HE,50.6803,8.3045
Heppenheim (Bergstraße),DE,HE,49.6431,8.6391
Helsa,DE,HE,,
Heidenrod,DE,HE,,
Haunetal,DE,HE,,
Hatzfeld (Eder),DE,HE,,
Hattersheim,DE,HE,50.0685,8.4867
Hasselroth,DE,HE,,
Hanau am Main,DE,HE,,
Hainburg,DE,HE,,
Haina (Kloster),DE,HE,,
Haina,DE,HE,,
Haiger,DE,HE,50.7438,8.1995
Hadamar,DE,HE,,
Habichtswald,DE,HE,,
Guxhagen,DE,HE,,
Gustavsburg,DE,HE,,
Gudensberg,DE,HE,,
Gründau,DE,HE,,
Grünberg,DE,HE,,
Großkrotzenburg,DE,HE,,
Großenlüder,DE,HE,,
Großalmerode,DE,HE,,
Groß-Zimmern,DE,HE,,
Groß-Umstadt,DE,HE,49.8651,8.9303
Groß-Rohrheim,DE,HE,,
Groß-Gerau,DE,HE,49.9227,8.4821
Groß-Bieberau,DE,HE,,
Griesheim,DE,HE,49.8608,8.5637
Greifenstein,DE,HE,,
Grebenstein,DE,HE,,
Grebenhain,DE,HE,,
Grebenau,DE,HE,,
Grävenwiesbach,DE,HE,,
Gravenbruch,DE,HE,,
Göttingen,DE,HE,,
Glauburg,DE,HE,,
Glashütten,DE,HE,,
Gladenbach,DE,HE,,
Ginsheim-Gustavsburg,DE,HE,49.9659,8.3449
Gilserberg,DE,HE,,
Gießen,DE,HE,50.5866,8.6763
Gersfeld,DE,HE,,
Gernsheim,DE,HE,,
Gemünden (Felda),DE,HE,,
Gelnhausen,DE,HE,50.203,9.1905
Geisenheim,DE,HE,,
Gedern,DE,HE,,
Fürth,DE,HE,,
Fuldatal,DE,HE,,
Fuldabrück,DE,HE,,
Fulda,DE,HE,50.5536,9.6747
Fronhausen,DE,HE,,
Fritzlar,DE,HE,,
Frielendorf,DE,HE,,
Friedrichsdorf,DE,HE,50.2566,8.6414
Friedewald,DE,HE,,
Friedberg (Hessen),DE,HE,,
Freigericht,DE,HE,,
Frankfurt-Höchst,DE,HE,,
Frankfurt-Fechenheim,DE,HE,,
Frankfurt am Main,DE,HE,50.1121,8.6834
Frankfurt (Main) Niederrad,DE,HE,,
Frankenberg (Eder),DE,HE,,
Frankenau,DE,HE,,
Florstadt,DE,HE,,
Flörsheim,DE,HE,50.0096,8.4241
Flieden,DE,HE,,
Fernwald,DE,HE,,
Felsberg,DE,HE,,
Feldatal,DE,HE,,
Espenau,DE,HE,,
Eschwege,DE,HE,51.1869,10.0531
Eschersheim,DE,HE,,
Eschenburg,DE,HE,,
Eschborn,DE,HE,50.1409,8.5718
Erzhausen,DE,HE,,
Ernsbach,DE,HE,,
Erlensee,DE,HE,,
Erbach,DE,HE,,
Eppstein,DE,HE,,
Eppertshausen,DE,HE,,
Elz,DE,HE,,
Eltville am Rhein,DE,HE,,
Eltville,DE,HE,50.0247,8.117
Eiterfeld,DE,HE,,
Eichenzell,DE,HE,,
Ehringshausen,DE,HE,,
Egelsbach,DE,HE,,
Edertal,DE,HE,,
Edermünde,DE,HE,,
Echzell,DE,HE,,
Ebsdorfergrund,DE,HE,,
Driedorf,DE,HE,,
Dreieich,DE,HE,50.0017,8.7148
Dillenburg,DE,HE,50.74,8.2901
Dietzhölztal,DE,HE,,
Dietzenbach,DE,HE,50.0093,8.777
Diemelstadt,DE,HE,,
Diemelsee,DE,HE,,
Dieburg,DE,HE,49.8964,8.8397
Dehrn,DE,HE,,
Dautphetal,DE,HE,,
Darmstadt,DE,HE,49.8726,8.6501
Cölbe,DE,HE,,
Calden,DE,HE,,
Butzbach,DE,HE,50.4359,8.6719
Büttelborn,DE,HE,,
Buseck,DE,HE,,
Bürstadt,DE,HE,49.6418,8.4512
Burgwald,DE,HE,,
Burghaun,DE,HE,,
Büdingen,DE,HE,50.2928,9.1149
Bruchköbel,DE,HE,50.1788,8.9195
Breuna,DE,HE,,
Breuberg,DE,HE,,
Brensbach,DE,HE,,
Breidenbach,DE,HE,,
Braunfels,DE,HE,,
Brachttal,DE,HE,,
Borken,DE,HE,,
Bischofsheim,DE,HE,,
Bischoffen,DE,HE,,
Birstein,DE,HE,,
Birkenau,DE,HE,,
Biedenkopf,DE,HE,,
Biebesheim am Rhein,DE,HE,,
Biebertal,DE,HE,,
Biebergemünd,DE,HE,,
Bickenbach,DE,HE,,
Biblis,DE,HE,,
Beuern,DE,HE,,
Bergshausen,DE,HE,,
Bensheim,DE,HE,49.6828,8.6222
Beerfelden,DE,HE,,
Bebra,DE,HE,,
Baunatal,DE,HE,51.2553,9.4116
Battenberg (Eder),DE,HE,,
Bad Zwesten,DE,HE,,
Bad Wildungen,DE,HE,51.1197,9.1244
Bad Vilbel,DE,HE,50.1786,8.7359
Bad Sooden-Allendorf,DE,HE,,
Bad Soden-Salmünster,DE,HE,,
Bad Soden am Taunus,DE,HE,50.1446,8.5011
Bad Schwalbach,DE,HE,,
Bad Salzschlirf,DE,HE,,
Bad Orb,DE,HE,,
Bad Nauheim,DE,HE,50.3624,8.7345
Bad König,DE,HE,,
Bad Karlshafen,DE,HE,,
Bad Homburg vor der Höhe,DE,HE,50.2282,8.6185
Bad Hersfeld,DE,HE,50.8695,9.7128
Bad Endbach,DE,HE,,
Bad Emstal,DE,HE,,
Bad Camberg,DE,HE,,
Bad Arolsen,DE,HE,51.3806,9.0131
Babenhausen,DE,HE,49.9622,8.9542
Aßlar,DE,HE,,
Angersbach,DE,HE,,
Angelburg,DE,HE,,
Altenstadt,DE,HE,,
Alsfeld,DE,HE,50.7526,9.2695
Alsbach-Hähnlein,DE,HE,,
Allmuthshausen,DE,HE,,
Allendorf (Lumda),DE,HE,,
Allendorf (Eder),DE,HE,,
Allendorf,DE,HE,,
Alheim,DE,HE,,
Albertshausen,DE,HE,,
Ahnatal,DE,HE,,
Westend,DE,HB,,
Vegesack,DE,HB,,
Oberneuland,DE,HB,,
Mahndorf,DE,HB,,
Industriehäfen,DE,HB,,
Gröpelingen,DE,HB,,
Farge,DE,HB,,
Bremerhaven,DE,HB,53.5443,8.5819
Bremen,DE,HB,53.0751,8.8047
Alte Neustadt,DE,HB,,
Zwiesel,DE,BY,,
Zusmarshausen,DE,BY,,
Zorneding,DE,BY,,
Zolling,DE,BY,,
Zirndorf,DE,BY,49.4423,10.9578
Zenting,DE,BY,,
Zellingen,DE,BY,,
Zell am Main,DE,BY,,
Zell,DE,BY,,
Zeitlarn,DE,BY,,
Zeil am Main,DE,BY,,
Zeil,DE,BY,,
Zapfendorf,DE,BY,,
Zandt,DE,BY,,
Würzburg,DE,BY,49.793,9.9365
Wurmsham,DE,BY,,
Wurmannsquick,DE,BY,,
Wunsiedel,DE,BY,,
Wülfershausen an der Saale,DE,BY,,
Wörthsee,DE,BY,,
Wörth an der Isar,DE,BY,,
Wörth an der Donau,DE,BY,,
Wörth am Main,DE,BY,,
Wörth,DE,BY,,
Wörnitz,DE,BY,,
Woringen,DE,BY,,
Wonneberg,DE,BY,,
Wolnzach,DE,BY,,
Wöllershof,DE,BY,,
Wolfratshausen,DE,BY,47.9123,11.4179
Wolframs-Eschenbach,DE,BY,,
Wolfertschwenden,DE,BY,,
Wirsberg,DE,BY,,
Winzer,DE,BY,,
Winterhausen,DE,BY,,
Winklarn,DE,BY,,
Winkelhaid,DE,BY,,
Winhöring,DE,BY,,
Windsbach,DE,BY,,
Windischeschenbach,DE,BY,,
Windberg,DE,BY,,
Windach,DE,BY,,
Willmering,DE,BY,,
Wilhermsdorf,DE,BY,,
Wilhelmsthal,DE,BY,,
Wilhelmsdorf,DE,BY,,
Wildpoldsried,DE,BY,,
Wildflecken,DE,BY,,
Wildenberg,DE,BY,,
Wiggensbach,DE,BY,,
Wiesthal,DE,BY,,
Wieseth,DE,BY,,
Wiesenttal,DE,BY,,
Wiesentheid,DE,BY,,
Wiesen,DE,BY,,
Wiedergeltingen,DE,BY,,
Wiedenzhausen,DE,BY,,
Weyarn,DE,BY,,
Wettstetten,DE,BY,,
Wettringen,DE,BY,,
Westerham,DE,BY,,
Westendorf,DE,BY,,
Weßling,DE,BY,,
Wertingen,DE,BY,,
Wertach,DE,BY,,
Werneck,DE,BY,,
Wernberg-Köblitz,DE,BY,,
Wenzenbach,DE,BY,,
Weng,DE,BY,,
Wendelstein,DE,BY,49.3561,11.1409
Wemding,DE,BY,,
Wellheim,DE,BY,,
Welden,DE,BY,,
Weitnau,DE,BY,,
Weißenstadt,DE,BY,,
Weißensberg,DE,BY,,
Weißenohe,DE,BY,,
Weißenhorn,DE,BY,,
Weißenburg in Bayern,DE,BY,49.033,10.9721
Weiss,DE,BY,,
Weismain,DE,BY,,
Weisendorf,DE,BY,,
Weingarten,DE,BY,,
Weilheim in Oberbayern,DE,BY,47.8389,11.1447
Weiler-Simmerberg,DE,BY,,
Weilbach,DE,BY,,
Weil,DE,BY,,
Weiherhammer,DE,BY,,
Weigendorf,DE,BY,,
Weiding,DE,BY,,
Weidhausen bei Coburg,DE,BY,,
Weidenberg,DE,BY,,
Weiden,DE,BY,49.674,12.1563
Weichs,DE,BY,,
Weichering,DE,BY,,
Weibersbrunn,DE,BY,,
Wehringen,DE,BY,,
Wegscheid,DE,BY,,
Weg,DE,BY,,
Wechingen,DE,BY,,
Wassertrüdingen,DE,BY,,
Wasserburg am Inn,DE,BY,,
Wasserburg (Bodensee),DE,BY,,
Wartenberg,DE,BY,,
Warngau,DE,BY,,
Warmensteinach,DE,BY,,
Wang,DE,BY,,
Waltenhofen,DE,BY,,
Walsdorf,DE,BY,,
Walpertskirchen,DE,BY,,
Wallgau,DE,BY,,
Wallersdorf,DE,BY,,
Waldsassen,DE,BY,,
Waldmünchen,DE,BY,,
Waldkraiburg,DE,BY,48.2082,12.4007
Waldkirchen,DE,BY,,
Waldershof,DE,BY,,
Waldbüttelbrunn,DE,BY,,
Waldaschaff,DE,BY,,
Wald,DE,BY,,
Walchensee,DE,BY,,
Waidhofen,DE,BY,,
Waging am See,DE,BY,,
Wackersdorf,DE,BY,,
Wachenroth,DE,BY,,
Waakirchen,DE,BY,,
Vorbach,DE,BY,,
Volkach,DE,BY,,
Vöhringen,DE,BY,,
Vohenstrauß,DE,BY,,
Vohburg an der Donau,DE,BY,,
Vogtareuth,DE,BY,,
Vilshofen,DE,BY,48.631,13.1897
Vilsheim,DE,BY,,
Vilseck,DE,BY,,
Vilsbiburg,DE,BY,,
Vilgertshofen,DE,BY,,
Vierkirchen,DE,BY,,
Viereth-Trunstadt,DE,BY,,
Viechtach,DE,BY,,
Vestenbergsgreuth,DE,BY,,
Velden,DE,BY,,
Velburg,DE,BY,,
Veitshöchheim,DE,BY,,
Veitsbronn,DE,BY,,
Vaterstetten,DE,BY,48.105,11.7706
Valley,DE,BY,,
Vachendorf,DE,BY,,
Utting am Ammersee,DE,BY,,
Uttenreuth,DE,BY,,
Ursensollen,DE,BY,,
Ursberg,DE,BY,,
Untersteinach,DE,BY,,
Untersiemau,DE,BY,,
Unterschleißheim,DE,BY,48.2725,11.5698
Unterroth,DE,BY,,
Unterreit,DE,BY,,
Unterpleichfeld,DE,BY,,
Unterneukirchen,DE,BY,,
Untermerzbach,DE,BY,,
Untermeitingen,DE,BY,,
Unterleinleiter,DE,BY,,
Unterlangenstadt,DE,BY,,
Unterlaindern,DE,BY,,
Unterhaching,DE,BY,48.0662,11.609
Untergriesbach,DE,BY,,
Unterfranken,DE,BY,,
Unterföhring,DE,BY,,
Unterdietfurt,DE,BY,,
Unterahrain,DE,BY,,
Uffenheim,DE,BY,,
Uettingen,DE,BY,,
Uehlfeld,DE,BY,,
Übersee,DE,BY,,
Tutzing,DE,BY,,
Tüßling,DE,BY,,
Tussenhausen,DE,BY,,
Türkheim,DE,BY,,
Türkenfeld,DE,BY,,
Tuntenhausen,DE,BY,,
Trostberg an der Alz,DE,BY,,
Tröstau,DE,BY,,
Triftern,DE,BY,,
Triefenstein,DE,BY,,
Treuchtlingen,DE,BY,,
Trausnitz,DE,BY,,
Traunstein,DE,BY,47.8674,12.6401
Traunreut,DE,BY,47.9595,12.5942
Traubing,DE,BY,,
Traitsching,DE,BY,,
Trailsdorf,DE,BY,,
Trabitz,DE,BY,,
Töpen,DE,BY,,
Töging am Inn,DE,BY,,
Töging,DE,BY,,
Todtenweis,DE,BY,,
Tittmoning,DE,BY,,
Tittling,DE,BY,,
Tirschenreuth,DE,BY,,
Tiefenbach,DE,BY,,
Thyrnau,DE,BY,,
Thurnau,DE,BY,,
Thurmansbang,DE,BY,,
Thüngersheim,DE,BY,,
Thüngen,DE,BY,,
Thiersheim,DE,BY,,
Thierhaupten,DE,BY,,
Theisseil,DE,BY,,
Theilheim,DE,BY,,
Thannhausen,DE,BY,,
Thalmässing,DE,BY,,
Teunz,DE,BY,,
Teublitz,DE,BY,,
Tettau,DE,BY,,
Tennenlohe,DE,BY,,
Teisnach,DE,BY,,
Teising,DE,BY,,
Teisendorf,DE,BY,,
Tegernsee,DE,BY,,
Tegernheim,DE,BY,,
Taufkirchen (Vils),DE,BY,,
Taufkirchen,DE,BY,48.0462,11.6157
Tapfheim,DE,BY,,
Tännesberg,DE,BY,,
Tann,DE,BY,,
Tacherting,DE,BY,,
Sulzheim,DE,BY,,
Sulzfeld,DE,BY,,
Sulzemoos,DE,BY,,
Sulzdorf an der Lederhecke,DE,BY,,
Sulzberg,DE,BY,,
Sulzbach-Rosenberg,DE,BY,49.5053,11.7435
Sulzbach am Main,DE,BY,,
Sugenheim,DE,BY,,
Strullendorf,DE,BY,,
Straubing,DE,BY,48.8814,12.5737
Straßkirchen,DE,BY,,
Stötten,DE,BY,,
Stockstadt am Main,DE,BY,,
Stockheim,DE,BY,,
Stockdorf,DE,BY,,
Stiefenhofen,DE,BY,,
Stephanskirchen,DE,BY,,
Steinwiesen,DE,BY,,
Steinhöring,DE,BY,,
Steingaden,DE,BY,,
Steinberg,DE,BY,,
Steinbach am Wald,DE,BY,,
Steinbach,DE,BY,,
Steinach,DE,BY,,
Stein bei Nürnberg,DE,BY,,
Stein,DE,BY,,
Stegaurach,DE,BY,,
Starnberger See,DE,BY,,
Starnberg,DE,BY,47.9996,11.3422
Stammham,DE,BY,,
Stammbach,DE,BY,,
Stadtsteinach,DE,BY,,
Stadtlauringen,DE,BY,,
Stadtbergen,DE,BY,,
Spiegelau,DE,BY,,
Speichersdorf,DE,BY,,
Sparneck,DE,BY,,
Spalt,DE,BY,,
Soyen,DE,BY,,
Sonthofen,DE,BY,47.5126,10.283
Sontheim,DE,BY,,
Sonnefeld,DE,BY,,
Sondheim,DE,BY,,
Sonderhofen,DE,BY,,
Sommerhausen,DE,BY,,
Solln,DE,BY,,
Simbach am Inn,DE,BY,,
Sigmarszell,DE,BY,,
Siegsdorf,DE,BY,,
Siegertsbrunn,DE,BY,,
Siegenburg,DE,BY,,
Seubersdorf in der Oberpfalz,DE,BY,,
Seßlach,DE,BY,,
Sennfeld,DE,BY,,
Sengenthal,DE,BY,,
Senden,DE,BY,48.3224,10.0459
Selbitz,DE,BY,,
Selb,DE,BY,50.1694,12.1294
Seiboldsdorf,DE,BY,,
Seewiesen,DE,BY,,
Seeshaupt,DE,BY,,
Seeon,DE,BY,,
Seehausen am Staffelsee,DE,BY,,
Seefeld,DE,BY,,
Seebruck,DE,BY,,
Schwürbitz,DE,BY,,
Schwindegg,DE,BY,,
Schwenningen,DE,BY,,
Schweitenkirchen,DE,BY,,
Schweinfurt,DE,BY,50.044,10.2364
Schwebheim,DE,BY,,
Schwarzenfeld,DE,BY,,
Schwarzenbruck,DE,BY,,
Schwarzenbach an der Saale,DE,BY,,
Schwarzach am Main,DE,BY,,
Schwanstetten,DE,BY,,
Schwangau,DE,BY,,
Schwanfeld,DE,BY,,
Schwandorf in Bayern,DE,BY,49.3277,12.1085
Schwaig b.Nürnberg,DE,BY,,
Schwaig,DE,BY,,
Schwabmünchen,DE,BY,,
Schwabing,DE,BY,,
Schwabhausen,DE,BY,,
Schwabach,DE,BY,49.329,11.0232
Schrobenhausen,DE,BY,48.5618,11.2647
Schorndorf,DE,BY,,
Schopfloch,DE,BY,,
Schönwald,DE,BY,,
Schonungen,DE,BY,,
Schönsee,DE,BY,,
Schongau,DE,BY,,
Schondra,DE,BY,,
Schondorf am Ammersee,DE,BY,,
Schönberg,DE,BY,,
Schönau am Königssee,DE,BY,,
Schöllkrippen,DE,BY,,
Schnelldorf,DE,BY,,
Schneizlreuth,DE,BY,,
Schneckenlohe,DE,BY,,
Schnaittenbach,DE,BY,,
Schnaittach,DE,BY,,
Schmidmühlen,DE,BY,,
Schlüsselfeld,DE,BY,,
Schliersee,DE,BY,,
Schillingsfürst,DE,BY,,
Schierling,DE,BY,,
Scheuring,DE,BY,,
Scheßlitz,DE,BY,,
Scherstetten,DE,BY,,
Schernfeld,DE,BY,,
Scheinfeld,DE,BY,,
Scheidegg,DE,BY,,
Schechen,DE,BY,,
Schaufling,DE,BY,,
Schauenstein,DE,BY,,
Schäftlarn,DE,BY,,
Saulgrub,DE,BY,,
Sauerlach,DE,BY,,
Sankt Wolfgang,DE,BY,,
Sankt Englmar,DE,BY,,
Sankt Anton,DE,BY,,
Salzweg,DE,BY,,
Salz,DE,BY,,
Salching,DE,BY,,
Sailauf,DE,BY,,
Sachsenkam,DE,BY,,
Sachsen b.Ansbach,DE,BY,,
Saaldorf-Surheim,DE,BY,,
Saal a.d.Donau,DE,BY,,
Saal,DE,BY,,
Runding,DE,BY,,
Ruhstorf a.d.Rott,DE,BY,,
Ruhpolding,DE,BY,,
Rugendorf,DE,BY,,
Ruderting,DE,BY,,
Rüdenhausen,DE,BY,,
Rudelzhausen,DE,BY,,
Rückersdorf,DE,BY,,
Rötz,DE,BY,,
Röttingen,DE,BY,,
Rotthalmünster,DE,BY,,
Rottendorf,DE,BY,,
Rottenburg an der Laaber,DE,BY,,
Röttenbach,DE,BY,,
Rottal,DE,BY,,
Rottach-Egern,DE,BY,,
Rott am Inn,DE,BY,,
Rott a.Inn,DE,BY,,
Rott,DE,BY,,
Röthlein,DE,BY,,
Rothenburg ob der Tauber,DE,BY,,
Rothenbuch,DE,BY,,
Röthenbach an der Pegnitz,DE,BY,,
Röthenbach,DE,BY,,
Roth,DE,BY,49.2468,11.0909
Roßtal,DE,BY,,
Roßhaupten,DE,BY,,
Röslau,DE,BY,,
Rosenheim,DE,BY,47.8565,12.1288
Rosenau,DE,BY,,
Röhrnbach,DE,BY,,
Röhrmoos,DE,BY,,
Rohrdorf,DE,BY,,
Rohrbach,DE,BY,,
Rohr in Niederbayern,DE,BY,,
Rohr,DE,BY,,
Roggenburg,DE,BY,,
Roding,DE,BY,,
Rödental,DE,BY,,
Rödelsee,DE,BY,,
Röckersbühl,DE,BY,,
Ringsee,DE,BY,,
Rinchnach,DE,BY,,
Rimsting,DE,BY,,
Rimpar,DE,BY,,
Rieneck,DE,BY,,
Riemerling,DE,BY,,
Riem,DE,BY,,
Riedering,DE,BY,,
Riedenburg,DE,BY,,
Riedenberg,DE,BY,,
Rieden,DE,BY,,
Reutenen,DE,BY,,
Rettenbach,DE,BY,,
Rennertshofen,DE,BY,,
Reit im Winkl,DE,BY,,
Reisbach,DE,BY,,
Reichertshofen,DE,BY,,
Reichertshausen,DE,BY,,
Reichenschwand,DE,BY,,
Reichenberg,DE,BY,,
Reichenbach,DE,BY,,
Rehling,DE,BY,,
Rehau,DE,BY,,
"Regenstauf, Markt",DE,BY,,
Regenstauf,DE,BY,49.1239,12.128
Regensburg,DE,BY,49.0149,12.1017
Regen,DE,BY,,
Redwitz an der Rodach,DE,BY,,
Rednitzhembach,DE,BY,,
Rechtmehring,DE,BY,,
Raubling,DE,BY,,
Rattiszell,DE,BY,,
Rattelsdorf,DE,BY,,
Randersacker,DE,BY,,
Ramerberg,DE,BY,,
Raisting,DE,BY,,
Rain,DE,BY,,
Putzbrunn,DE,BY,,
Pürgen,DE,BY,,
Pullach im Isartal,DE,BY,,
Puchheim,DE,BY,48.1464,11.3496
Prittriching,DE,BY,,
Prien am Chiemsee,DE,BY,,
Prichsenstadt,DE,BY,,
Pretzfeld,DE,BY,,
Pressath,DE,BY,,
Pöttmes,DE,BY,,
Postbauer-Heng,DE,BY,,
Poppenhausen,DE,BY,,
Ponholz,DE,BY,,
Polsingen,DE,BY,,
Polling,DE,BY,,
Pollenfeld,DE,BY,,
Poing,DE,BY,,
Pocking,DE,BY,,
Plößberg,DE,BY,,
Pliening,DE,BY,,
Pleiskirchen,DE,BY,,
Pleinfeld,DE,BY,,
Plattling,DE,BY,,
Planegg,DE,BY,,
Pirk,DE,BY,,
Pilsting,DE,BY,,
Pilsach,DE,BY,,
Piding,DE,BY,,
Pfronten,DE,BY,,
Pfreimd,DE,BY,,
Pförring,DE,BY,,
Pfofeld,DE,BY,,
Pfeffenhausen,DE,BY,,
Pfatter,DE,BY,,
Pfarrkirchen,DE,BY,,
Pfaffing,DE,BY,,
Pfaffenhofen an der Roth,DE,BY,,
Pfaffenhofen an der Ilm,DE,BY,48.5299,11.5063
Pfaffenhausen,DE,BY,,
Pettstadt,DE,BY,,
Petting,DE,BY,,
Pettendorf,DE,BY,,
Petershausen,DE,BY,,
Petersaurach,DE,BY,,
Perlesreut,DE,BY,,
Perkam,DE,BY,,
Percha,DE,BY,,
Penzing,DE,BY,,
Penzberg,DE,BY,47.7519,11.376
Pentling,DE,BY,,
Peiting,DE,BY,,
Peißenberg,DE,BY,,
Pegnitz,DE,BY,,
Patersdorf,DE,BY,,
"Passau, Stadt",DE,BY,,
Passau,DE,BY,48.5733,13.4579
Pasing,DE,BY,,
Parsdorf,DE,BY,,
Parsberg,DE,BY,,
Parkstetten,DE,BY,,
Parkstein,DE,BY,,
Pappenheim,DE,BY,,
Palling,DE,BY,,
Pähl,DE,BY,,
Paar,DE,BY,,
Oy-Mittelberg,DE,BY,,
Otzing,DE,BY,,
Ottobrunn,DE,BY,48.0635,11.6622
Ottobeuren,DE,BY,,
Otterfing,DE,BY,,
Ottensoos,DE,BY,,
Ostheim,DE,BY,,
Ostermünchen,DE,BY,,
Osterhofen,DE,BY,,
Ortenburg,DE,BY,,
Opfenbach,DE,BY,,
Olching,DE,BY,48.2079,11.3285
Ohrenbach,DE,BY,,
Ofterschwang,DE,BY,,
Offingen,DE,BY,,
Offenberg,DE,BY,,
Oettingen in Bayern,DE,BY,,
Oerlenbach,DE,BY,,
Oder,DE,BY,,
Odelzhausen,DE,BY,,
Ochsenfurt,DE,BY,,
Obing,DE,BY,,
Oberviechtach,DE,BY,,
Obertrubach,DE,BY,,
Obertraubling,DE,BY,,
Oberthulba,DE,BY,,
Oberstdorf,DE,BY,,
Oberstaufen,DE,BY,,
Oberschweinbach,DE,BY,,
Oberschönegg,DE,BY,,
Oberschneiding,DE,BY,,
Oberschleißheim,DE,BY,,
Oberreute,DE,BY,,
Oberpöring,DE,BY,,
Oberpframmern,DE,BY,,
Oberpfalz,DE,BY,,
Oberpfaffenhofen,DE,BY,,
Oberottmarshausen,DE,BY,,
Obernzell,DE,BY,,
Oberndorf am Lech,DE,BY,,
Oberndorf,DE,BY,,
Obernburg am Main,DE,BY,,
Obermichelbach,DE,BY,,
Obermeitingen,DE,BY,,
Obermauerbach,DE,BY,,
Oberleichtersbach,DE,BY,,
Oberlaindern,DE,BY,,
Oberkotzau,DE,BY,,
Oberhausen,DE,BY,,
Oberhaid,DE,BY,,
Oberhaching,DE,BY,,
Oberfranken,DE,BY,,
Oberdolling,DE,BY,,
Oberding,DE,BY,,
Oberbayern,DE,BY,,
Oberaudorf,DE,BY,,
Oberasbach,DE,BY,49.4323,10.97
Oberammergau,DE,BY,,
Nußdorf am Inn,DE,BY,,
Nußdorf,DE,BY,,
Nürnberger Land,DE,BY,,
Nürnberg Schweinau,DE,BY,,
Nürnberg,DE,BY,49.4543,11.0735
Nüdlingen,DE,BY,,
Nördlingen,DE,BY,48.8527,10.4886
Nordheim am Main,DE,BY,,
Nordbayern,DE,BY,,
Nonnenhorn,DE,BY,,
Nittendorf,DE,BY,,
Nittenau,DE,BY,,
Niederwinkling,DE,BY,,
Niederwerrn,DE,BY,,
Niederviehbach,DE,BY,,
Niederschönenfeld,DE,BY,,
Niedernberg,DE,BY,,
Niedermoosen,DE,BY,,
Niederbergkirchen,DE,BY,,
Niederbayern,DE,BY,,
Niederaichbach,DE,BY,,
Neutraubling,DE,BY,,
Neustetten,DE,BY,,
Neustadt bei Coburg,DE,BY,50.3261,11.1233
Neustadt an der Waldnaab,DE,BY,,
Neustadt an der Donau,DE,BY,,
Neustadt an der Aisch,DE,BY,,
Neusorg,DE,BY,,
Neusitz,DE,BY,,
Neusäß,DE,BY,48.3935,10.8341
Neuried,DE,BY,,
Neureichenau,DE,BY,,
Neuötting,DE,BY,,
Neunkirchen am Sand,DE,BY,,
Neunkirchen am Brand,DE,BY,,
Neunburg vorm Wald,DE,BY,,
Neumarkt-Sankt Veit,DE,BY,,
Neumarkt in der Oberpfalz,DE,BY,49.2779,11.46
Neukirchen vorm Wald,DE,BY,,
Neuherberg,DE,BY,,
Neuhaus-Schierschnitz,DE,BY,,
Neuhaus an der Pegnitz,DE,BY,,
Neufarn,DE,BY,,
Neufahrn in Niederbayern,DE,BY,,
Neufahrn bei Freising,DE,BY,48.3169,11.6623
Neufahrn,DE,BY,,
Neuenmarkt,DE,BY,,
Neuendettelsau,DE,BY,,
Neudrossenfeld,DE,BY,,
Neuching,DE,BY,,
Neuburg an der Kammel,DE,BY,,
Neuburg an der Donau,DE,BY,48.7373,11.1786
Neuburg am Inn,DE,BY,,
Neuburg,DE,BY,,
Neubrunn,DE,BY,,
Neubiberg,DE,BY,,
Neubeuern,DE,BY,,
Neuaubing,DE,BY,,
Neu-Ulm,DE,BY,48.3958,10.001
Nesselwang,DE,BY,,
Nersingen,DE,BY,,
Nandlstadt,DE,BY,,
Naila,DE,BY,,
Nagel,DE,BY,,
Nabburg,DE,BY,,
NA,DE,BY,,
Murnau am Staffelsee,DE,BY,,
Münster,DE,BY,,
Münsing,DE,BY,,
Münnerstadt,DE,BY,,
Münchsteinach,DE,BY,,
Münchsmünster,DE,BY,,
München,DE,BY,48.1364,11.5775
Münchberg,DE,BY,,
Muhr am See,DE,BY,,
Mühlhausen,DE,BY,,
Mühldorf,DE,BY,48.2433,12.5189
Möttingen,DE,BY,,
Moosinning,DE,BY,,
Moosburg,DE,BY,48.468,11.9358
Moosach,DE,BY,,
Moorenweis,DE,BY,,
Monheim,DE,BY,,
Mönchberg,DE,BY,,
Mömbris,DE,BY,,
Möhrendorf,DE,BY,,
Mitwitz,DE,BY,,
Mitterteich,DE,BY,,
Mitterskirchen,DE,BY,,
Mitterfels,DE,BY,,
Mittenwald,DE,BY,,
Mitten,DE,BY,,
Mittelfranken,DE,BY,,
Mitteleschenbach,DE,BY,,
Mistelgau,DE,BY,,
Mistelbach,DE,BY,,
Missen-Wilhams,DE,BY,,
Mintraching,DE,BY,,
Mindelheim,DE,BY,,
Miltenberg,DE,BY,,
Miltach,DE,BY,,
Miesbach,DE,BY,,
Michelau in Oberfranken,DE,BY,,
Michelau,DE,BY,,
Metten,DE,BY,,
Mertingen,DE,BY,,
Mering,DE,BY,,
Merching,DE,BY,,
Memmingerberg,DE,BY,,
Memmingen,DE,BY,47.9863,10.1804
Memmelsdorf,DE,BY,,
Mellrichstadt,DE,BY,,
Meitingen,DE,BY,,
Mehring,DE,BY,,
Mehlmeisel,DE,BY,,
Meeder,DE,BY,,
Medlingen,DE,BY,,
Maxhütte-Haidhof,DE,BY,,
Mauerstetten,DE,BY,,
Mauern,DE,BY,,
Massing,DE,BY,,
Maßbach,DE,BY,,
Marzling,DE,BY,,
Marxheim,DE,BY,,
