"","city","stateProvince","country","ncity"
"742","Bodenseekreis","BW","DE",58
"743","Bodenteich","NI","DE",1
"744","Bodenwerder","NI","DE",31
"745","Bodenwöhr","BY","DE",21
"746","Bodman","BW","DE",2
"747","Bodman-Ludwigshafen","BW","DE",96
"748","Bodnegg","BW","DE",16
"749","Bodolz","BY","DE",10
"750","Boffzen","NI","DE",20
"751","Bogen","BY","DE",176
"752","Bogenhausen","BY","DE",84
"753","Böhl-Iggelheim","RP","DE",45
"754","Böhlen","SN","DE",50
"755","Böhlen","TH","DE",12
"756","Böhmenkirch","BW","DE",119
"757","Böhmfeld","BY","DE",64
"758","Bohmte","NI","DE",150
"759","Boitzenburger Land","BB","DE",64
"760","Boizenburg","MV","DE",350
"761","Bolanden","RP","DE",21
"762","Boll","BW","DE",21
"763","Bollberg","TH","DE",5
"764","Boltenhagen","MV","DE",67
"765","Bomlitz","NI","DE",73
"766","Bondorf","BW","DE",86
"767","Bönen","NW","DE",502
"768","Bonn","NW","DE",12217
"769","Bonndorf","TH","DE",12
"770","Bonndorf im Schwarzwald","BW","DE",25
"771","Bönnigheim","BW","DE",192
"772","Bönningstedt","SH","DE",70
"773","Bookholzberg","NI","DE",54
"774","Boostedt","SH","DE",32
"775","Bopfingen","BW","DE",171
"776","Boppard","RP","DE",339
"777","Borchen","NW","DE",105
"778","Bordesholm","SH","DE",45
"779","Börger","NI","DE",44
"780","Borgholzhausen","NW","DE",281
"781","Borgstedt","SH","DE",97
"782","Borken","HE","DE",5
"783","Borken","NW","DE",652
"784","Borkheide","BB","DE",5
"785","Borkum","NI","DE",124
"786","Born","MV","DE",170
"787","Borna","SN","DE",167
"788","Bornheim","NW","DE",317
"789","Bornheim","RP","DE",77
"790","Bornhöved","SH","DE",96
"791","Börnicke","BB","DE",38
"792","Börnsen","SH","DE",105
"793","Borsdorf","SN","DE",11
"794","Börtlingen","BW","DE",1
"795","Bösdorf","SH","DE",4
"796","Bösel","NI","DE",134
"797","Bösingfeld","NW","DE",9
"798","Bothel","NI","DE",15
"799","Bottenbach","RP","DE",17
"800","Bottendorf","TH","DE",10
"801","Böttingen","BW","DE",15
"802","Bottrop","NW","DE",1516
"803","Bötzingen","BW","DE",129
"804","Bous","SL","DE",20
"805","Bovenau","SH","DE",39
"806","Bovenden","NI","DE",98
"807","Boxberg","BW","DE",208
"808","Boxberg/Oberlausitz","SN","DE",32
"809","Braak","SH","DE",4
"810","Brachbach","RP","DE",11
"811","Brachttal","HE","DE",49
"812","Brackel","NI","DE",26
"813","Brackenheim","BW","DE",225
"814","Brake (Unterweser)","NI","DE",475
"815","Brakel","NW","DE",188
"816","Bramfeld","HH","DE",26
"817","Bramsche","NI","DE",753
"818","Bramstedt","NI","DE",1
"819","Brand-Erbisdorf","SN","DE",126
"820","Brande","SH","DE",11
"821","Brandenburg","BW","DE",8
"822","Brandenburg","NW","DE",31
"823","Brandenburg an der Havel","BB","DE",1087
"824","Brandis","SN","DE",159
"825","Brannenburg","BY","DE",73
"826","Braunfels","HE","DE",53
"827","Braunlage","NI","DE",85
"828","Bräunlingen","BW","DE",157
"829","Braunsbach","BW","DE",22
"830","Braunschweig","NI","DE",8647
"831","Brauweiler","RP","DE",1
"832","Breckerfeld","NW","DE",53
"833","Breddin","BB","DE",17
"834","Breddorf","NI","DE",103
"835","Bredenbek","SH","DE",5
"836","Bredstedt","SH","DE",46
"837","Brehna","ST","DE",318
"838","Breidenbach","HE","DE",161
"839","Breisach am Rhein","BW","DE",147
"840","Breitenbrunn","SN","DE",16
"841","Breitenfeld","SN","DE",5
"842","Breitengüßbach","BY","DE",33
"843","Breitenworbis","TH","DE",26
"844","Breitungen","TH","DE",49
"845","Breitungen/Werra","TH","DE",24
"846","Bremen","HB","DE",19396
"847","Bremen","NW","DE",53
"848","Bremerhaven","HB","DE",2844
"849","Bremervörde","NI","DE",418
"850","Brensbach","HE","DE",17
"851","Brest","NI","DE",3
"852","Bretten","BW","DE",799
"853","Bretthausen","RP","DE",1
"854","Bretzenheim","RP","DE",51
"855","Bretzfeld","BW","DE",17
"856","Breuberg","HE","DE",85
"857","Breuna","HE","DE",24
"858","Breydin","BB","DE",25
"859","Brieselang","BB","DE",313
"860","Briesen (Mark)","BB","DE",2
"861","Brigachtal","BW","DE",5
"862","Brilon","NW","DE",695
"863","Brinkum","NI","DE",24
"864","Brockel","NI","DE",40
"865","Broderstorf","MV","DE",21
"866","Brohl-Lützing","RP","DE",15
"867","Brome","NI","DE",7
"868","Brotterode","TH","DE",72
"869","Bruchhausen","RP","DE",4
"870","Bruchhausen-Vilsen","NI","DE",98
"871","Bruchköbel","HE","DE",58
"872","Bruchmühlbach-Miesau","RP","DE",44
"873","Bruchsal","BW","DE",2320
"874","Bruchweiler","RP","DE",25
"875","Brück","BB","DE",14
"876","Bruckberg","BY","DE",162
"877","Brücken","RP","DE",10
"878","Bruckerhof","BY","DE",2
"879","Bruckmühl","BY","DE",368
"880","Brüggen","NW","DE",122
"881","Brühl","BW","DE",131
"882","Brühl","NW","DE",1003
"883","Brunn","BY","DE",30
"884","Brunnen","BY","DE",4
"885","Brunnthal","BY","DE",254
"886","Brunsbüttel","SH","DE",592
"887","Brüsewitz","MV","DE",60
"888","Brüssow","BB","DE",21
"889","Bruttig-Fankel","RP","DE",7
"890","Bubenheim","RP","DE",14
"891","Bubenreuth","BY","DE",31
"892","Bubesheim","BY","DE",11
"893","Bubsheim","BW","DE",8
"894","Buch","BY","DE",18
"895","Buch am Erlbach","BY","DE",29
"896","Buchbach","BY","DE",1
"897","Büchel","RP","DE",10
"898","Büchen","SH","DE",16
"899","Buchen (Odenwald)","BW","DE",230
"900","Büchen (Schleswig-Holstein)","SH","DE",61
"901","Büchenbach","BY","DE",51
"902","Büchenbeuren","RP","DE",2
"903","Buchheim","BW","DE",6
"904","Buchholz (Aller)","NI","DE",12
"905","Buchholz (Westerwald)","RP","DE",147
"906","Buchholz in der Nordheide","NI","DE",826
"907","Büchlberg","BY","DE",20
"908","Buchloe","BY","DE",175
"909","Bückeburg","NI","DE",594
"910","Büddenstedt","NI","DE",9
"911","Büdelsdorf","SH","DE",186
"912","Budenheim","RP","DE",117
"913","Büdingen","HE","DE",587
"914","Buggingen","BW","DE",16
"915","Bühl","BW","DE",1012
"916","Bühlertal","BW","DE",5
"917","Bühlertann","BW","DE",38
"918","Bühren","NI","DE",4
"919","Bulach","BW","DE",111
"920","Bülkau","NI","DE",10
"921","Bullay","RP","DE",54
"922","Bunde","NI","DE",3
"923","Bünde","NW","DE",919
"924","Bünsdorf","SH","DE",31
"925","Burbach","NW","DE",951
"926","Burbach","RP","DE",1
"927","Büren","NW","DE",251
"928","Burg (Spreewald)","BB","DE",21
"929","Burg auf Fehmarn","SH","DE",79
"930","Burg bei Magdeburg","ST","DE",689
"931","Burg Stargard","MV","DE",7
"932","Burgau","BY","DE",237
"933","Burgbernheim","BY","DE",139
"934","Burgbrohl","RP","DE",38
"935","Burgdorf","NI","DE",261
"936","Burgebrach","BY","DE",162
"937","Burggen","BY","DE",8
"938","Burghaslach","BY","DE",13
"939","Burghaun","HE","DE",34
"940","Burghausen","BY","DE",328
"941","Burghausen","SN","DE",16
"942","Burgheim","BY","DE",71
"943","Burgkirchen an der Alz","BY","DE",526
"944","Burgkunstadt","BY","DE",102
"945","Burglengenfeld","BY","DE",157
"946","Burgneudorf","SN","DE",22
"947","Burgoberbach","BY","DE",7
"948","Burgpreppach","BY","DE",24
"949","Burgrieden","BW","DE",27
"950","Burgstädt","SN","DE",40
"951","Bürgstadt","BY","DE",59
"952","Burgthann","BY","DE",9
"953","Burgwald","HE","DE",85
"954","Burgwedel","NI","DE",360
"955","Burgwindheim","BY","DE",5
"956","Burkardroth","BY","DE",9
"957","Burkau","SN","DE",24
"958","Burkhardtsdorf","SN","DE",19
"959","Burladingen","BW","DE",107
"960","Burscheid","NW","DE",458
"961","Burscheid","RP","DE",4
"962","Bürstadt","HE","DE",237
"963","Burtenbach","BY","DE",96
"964","Busdorf","SH","DE",32
"965","Buseck","HE","DE",138
"966","Büsum","SH","DE",88
"967","Butjadingen","NI","DE",26
"968","Bütow","MV","DE",22
"969","Büttelborn","HE","DE",120
"970","Buttelstedt","TH","DE",8
"971","Buttenheim","BY","DE",28
"972","Buttenwiesen","BY","DE",41
"973","Bütthard","BY","DE",14
"974","Buttstädt","TH","DE",4
"975","Butzbach","HE","DE",562
"976","Bützow","MV","DE",87
"977","Buxtehude","NI","DE",761
"978","Byhlen","BB","DE",2
"979","Caaschwitz","TH","DE",8
"980","Cadolzburg","BY","DE",297
"981","Calau","BB","DE",75
"982","Calbe","ST","DE",20
"983","Calden","HE","DE",227
"984","Callenberg","SN","DE",10
"985","Calvörde","ST","DE",17
"986","Calw","BW","DE",515
"987","Cammin","MV","DE",28
"988","Cappeln (Oldenburg)","NI","DE",30
"989","Carlow","MV","DE",12
"990","Carlsberg","RP","DE",4
"991","Carmzow-Wallmow","BB","DE",1
"992","Carolinensiel","NI","DE",16
"993","Castrop-Rauxel","NW","DE",773
"994","Celle","NI","DE",2010
"995","Celle, Stadt","NI","DE",10
"996","Cham","BY","DE",758
"997","Chemnitz","SN","DE",8173
"998","Chemnitzer Land","SN","DE",32
"999","Chiemgau","BY","DE",35
"1000","Chieming","BY","DE",46
"1001","Chiemsee","BY","DE",41
"1002","Chorin","BB","DE",30
"1003","Christes","TH","DE",4
"1004","Chur","NW","DE",10
"1005","Clausthal-Zellerfeld","NI","DE",166
"1006","Cloppenburg","NI","DE",521
"1007","Coburg","BY","DE",1978
"1008","Cochem","RP","DE",143
"1009","Coesfeld","NW","DE",530
"1010","Cölbe","HE","DE",21
"1011","Colditz","SN","DE",78
"1012","Contwig","RP","DE",28
"1013","Coppenbrügge","NI","DE",148
"1014","Coswig","SN","DE",749
"1015","Coswig","ST","DE",68
"1016","Cottbus","BB","DE",2066
"1017","Crailsheim","BW","DE",1238
"1018","Creglingen","BW","DE",289
"1019","Cremlingen","NI","DE",64
"1020","Creußen","BY","DE",22
"1021","Creuzburg","TH","DE",100
"1022","Crimmitschau","SN","DE",474
"1023","Crinitz","BB","DE",49
"1024","Crivitz","MV","DE",32
"1025","Crossen","SN","DE",5
"1026","Crossen an der Elster","TH","DE",171
"1027","Crostwitz","SN","DE",2
"1028","Crottendorf","SN","DE",16
"1029","Cunewalde","SN","DE",24
"1030","Cuxhaven","NI","DE",769
"1031","Daaden","RP","DE",60
"1032","Dabendorf","BB","DE",39
"1033","Dachau","BY","DE",898
"1034","Dachsbach","BY","DE",2
"1035","Dachwig","TH","DE",12
"1036","Dahlen","SN","DE",42
"1037","Dahlenburg","NI","DE",2
"1038","Dahlewitz","BB","DE",66
"1039","Dahlwitz-Hoppegarten","BB","DE",14
"1040","Dahme/Mark","BB","DE",57
"1041","Dahn","RP","DE",58
"1042","Dähre","ST","DE",5
"1043","Dallgow-Döberitz","BB","DE",140
"1044","Dambeck","MV","DE",62
"1045","Damme","NI","DE",277
"1046","Damp","SH","DE",83
"1047","Dannenberg (Elbe)","NI","DE",144
"1048","Dannewerk","SH","DE",22
"1049","Dannstadt","RP","DE",11
"1050","Danstedt","ST","DE",6
"1051","Dargun","MV","DE",38
"1052","Darmstadt","HE","DE",9938
"1053","Dasing","BY","DE",32
"1054","Dassel","NI","DE",90
"1055","Dassow","MV","DE",70
"1056","Datteln","NW","DE",176
"1057","Dauchingen","BW","DE",7
"1058","Dauerthal","BB","DE",62
"1059","Daun","RP","DE",142
"1060","Dautphetal","HE","DE",39
"1061","Deching","BY","DE",4
"1062","Deckenpfronn","BW","DE",41
"1063","Dedelstorf","NI","DE",2
"1064","Deensen","NI","DE",3
"1065","Deetz","ST","DE",5
"1066","Deggendorf","BY","DE",1008
"1067","Deggenhausertal","BW","DE",4
"1068","Dehrn","HE","DE",4
"1069","Deidesheim","RP","DE",85
"1070","Deiningen","BY","DE",1
"1071","Deinste","NI","DE",10
"1072","Deißlingen","BW","DE",130
"1073","Deizisau","BW","DE",117
"1074","Delbrück","NW","DE",347
"1075","Delitzsch","SN","DE",591
"1076","Delligsen","NI","DE",179
"1077","Delmenhorst","NI","DE",973
"1078","Demitz-Thumitz","SN","DE",6
"1079","Demmin","MV","DE",29
"1080","Denkendorf","BW","DE",120
"1081","Denkendorf","BY","DE",159
"1082","Denkingen","BW","DE",56
"1083","Denklingen","BY","DE",163
"1084","Denzlingen","BW","DE",141
"1085","Derben","ST","DE",22
"1086","Derenburg","ST","DE",22
"1087","Dermbach","TH","DE",1
"1088","Dernbach","RP","DE",102
"1089","Dernbach (Westerwald)","RP","DE",49
"1090","Dersum","NI","DE",16
"1091","Dessau-Roßlau","ST","DE",2258
"1092","Detmold","NW","DE",1175
"1093","Dettelbach","BY","DE",155
"1094","Dettenhausen","BW","DE",15
"1095","Dettenheim","BW","DE",15
"1096","Dettenheim","BY","DE",4
"1097","Dettighofen","BW","DE",42
"1098","Dettingen","BW","DE",147
"1099","Dettingen an der Erms","BW","DE",97
"1100","Dettingen an der Iller","BW","DE",103
"1101","Dettingen unter Teck","BW","DE",57
"1102","Deuerling","BY","DE",6
"1103","Deuna","TH","DE",8
"1104","Deuselbach","RP","DE",36
"1105","Deutsch Evern","NI","DE",3
"1106","Deutz","NW","DE",18
"1107","Dieburg","HE","DE",795
"1108","Diedorf","BY","DE",36
"1109","Diekholzen","NI","DE",64
"1110","Dielheim","BW","DE",11
"1111","Dielingen","NW","DE",2
"1112","Diemelsee","HE","DE",1
"1113","Diemelstadt","HE","DE",148
"1114","Diensdorf-Radlow","BB","DE",66
"1115","Diepenau","NI","DE",150
"1116","Diepholz","NI","DE",348
"1117","Diera-Zehren","SN","DE",19
"1118","Dierdorf","RP","DE",115
"1119","Dies","RP","DE",13
"1120","Diesdorf","ST","DE",33
"1121","Dieskau","ST","DE",83
"1122","Diespeck","BY","DE",69
"1123","Dießen am Ammersee","BY","DE",84
"1124","Dietenheim","BW","DE",58
"1125","Dietenhofen","BY","DE",136
"1126","Dietersburg","BY","DE",4
"1127","Dietersheim","BY","DE",22
"1128","Dietfurt","BY","DE",22
"1129","Dietfurt an der Altmühl","BY","DE",188
"1130","Dietmannsried","BY","DE",37
"1131","Dietramszell","BY","DE",2
"1132","Dietzenbach","HE","DE",693
"1133","Dietzhölztal","HE","DE",7
"1134","Diez","RP","DE",170
"1135","Dillenburg","HE","DE",383
"1136","Dillingen","SL","DE",293
"1137","Dillingen an der Donau","BY","DE",154
"1138","Dillstädt","TH","DE",18
"1139","Dingelstädt","TH","DE",110
"1140","Dingelstedt","ST","DE",14
"1141","Dingolfing","BY","DE",1033
"1142","Dinkelsbühl","BY","DE",331
"1143","Dinkelscherben","BY","DE",6
"1144","Dinklage","NI","DE",58
"1145","Dinslaken","NW","DE",497
"1146","Dippach","TH","DE",5
"1147","Dippoldiswalde","SN","DE",101
"1148","Dischingen","BW","DE",6
"1149","Dissen","NI","DE",273
"1150","Dissen am Teutoburger Wald","NI","DE",125
"1151","Dittenheim","BY","DE",6
"1152","Ditzingen","BW","DE",1225
"1153","Dobbin-Linstow","MV","DE",7
"1154","Döbeln","SN","DE",622
"1155","Doberlug-Kirchhain","BB","DE",99
"1156","Döbernitz","SN","DE",1
"1157","Doberschau","SN","DE",20
"1158","Doberschau-Gaußig","SN","DE",3
"1159","Doberschütz","SN","DE",3
"1160","Dogern","BW","DE",69
"1161","Döhlau","BY","DE",44
"1162","Dohma","SN","DE",4
"1163","Dohna","SN","DE",91
"1164","Dohren","NI","DE",4
"1165","Dölbau","ST","DE",41
"1166","Dollnstein","BY","DE",7
"1167","Dombühl","BY","DE",7
"1168","Dömitz","MV","DE",1
"1169","Dommershausen","RP","DE",35
"1170","Dommitzsch","SN","DE",14
"1171","Donaueschingen","BW","DE",845
"1172","Donaustauf","BY","DE",4
"1173","Donauwörth","BY","DE",1264
"1174","Donnersdorf","BY","DE",8
"1175","Donnstetten","BW","DE",11
"1176","Donsieders","RP","DE",3
"1177","Donzdorf","BW","DE",112
"1178","Dörentrup","NW","DE",62
"1179","Dorfen","BY","DE",21
"1180","Dorfhain","SN","DE",2
"1181","Dörfles-Esbach","BY","DE",49
"1182","Dormagen","NW","DE",1012
"1183","Dormettingen","BW","DE",24
"1184","Dornach","BY","DE",5
"1185","Dörnberg","RP","DE",4
"1186","Dornhan","BW","DE",11
"1187","Dornstadt","BW","DE",160
"1188","Dornstetten","BW","DE",17
"1189","Dörpen","NI","DE",31
"1190","Dorsten","NW","DE",877
"1191","Dörth","RP","DE",57
"1192","Dortmund","NW","DE",16079
"1193","Dörverden","NI","DE",91
"1194","Dörzbach","BW","DE",84
"1195","Dossenheim","BW","DE",41
"1196","Dotternhausen","BW","DE",173
"1197","Drachselsried","BY","DE",68
"1198","Drage","NI","DE",4
"1199","Dragun","MV","DE",1
"1200","Drakenburg","NI","DE",16
"1201","Dransfeld","NI","DE",18
"1202","Dranske","MV","DE",39
"1203","Drebach","SN","DE",16
"1204","Drebkau","BB","DE",13
"1205","Dreieich","HE","DE",1018
"1206","Dreihausen","NW","DE",35
"1207","Dreilinden","BB","DE",22
"1208","Dreilinden","NI","DE",57
"1209","Dreis-Brück","RP","DE",55
"1210","Drensteinfurt","NW","DE",207
"1211","Dresden","SN","DE",19640
"1212","Dresden Blasewitz","SN","DE",13
"1213","Dresden Gompitz","SN","DE",7
"1214","Dresden Innere Altstadt","SN","DE",12
"1215","Dreye","NI","DE",7
"1216","Driedorf","HE","DE",3
"1217","Drochtersen","NI","DE",42
"1218","Drolshagen","NW","DE",233
"1219","Droyßig","ST","DE",36
"1220","Duben","BB","DE",29
"1221","Ducherow","MV","DE",32
"1222","Dudeldorf","RP","DE",3
"1223","Dudenhofen","RP","DE",41
"1224","Duderstadt","NI","DE",363
"1225","Duisburg","NW","DE",10381
"1226","Dülmen","NW","DE",447
"1227","Dummerstorf","MV","DE",47
"1228","Dunningen","BW","DE",6
"1229","Dünsen","NI","DE",20
"1230","Durach","BY","DE",158
"1231","Durbach","BW","DE",30
"1232","Dürbheim","BW","DE",17
"1233","Düren","NW","DE",1377
"1234","Durlangen","BW","DE",20
"1235","Durmersheim","BW","DE",117
"1236","Dürnau","BW","DE",12
"1237","Dürnberg","BY","DE",19
"1238","Dürrholz","RP","DE",60
"1239","Dürrnhaar","BY","DE",28
"1240","Dürrröhrsdorf","SN","DE",57
"1241","Dürrweitzschen","SN","DE",53
"1242","Düsseldorf","NW","DE",37060
"1243","Dußlingen","BW","DE",88
"1244","Ebeleben","TH","DE",7
"1245","Ebendorf","ST","DE",12
"1246","Ebenhausen","BY","DE",4
"1247","Ebensfeld","BY","DE",17
"1248","Eberbach","BW","DE",281
"1249","Eberdingen","BW","DE",1
"1250","Eberhardzell","BW","DE",15
"1251","Ebermannsdorf","BY","DE",3
"1252","Ebermannstadt","BY","DE",98
"1253","Ebern","BY","DE",168
"1254","Ebern","SL","DE",141
"1255","Ebersbach","SN","DE",150
"1256","Ebersbach an der Fils","BW","DE",114
"1257","Ebersberg","BY","DE",420
"1258","Ebersdorf","BY","DE",84
"1259","Eberstadt","BW","DE",70
"1260","Eberswalde","BB","DE",528
"1261","Eberswalde-Finow","BB","DE",36
"1262","Ebnath","BY","DE",5
"1263","Ebrach","BY","DE",2
"1264","Ebsdorfergrund","HE","DE",13
"1265","Ebstorf","NI","DE",28
"1266","Eching","BY","DE",601
"1267","Echzell","HE","DE",20
"1268","Eckartsberga","ST","DE",26
"1269","Eckental","BY","DE",173
"1270","Eckernförde","SH","DE",485
"1271","Eckersdorf","BY","DE",36
"1272","Eckersmühlen","BY","DE",30
"1273","Ecklingerode","TH","DE",2
"1274","Eckstedt","TH","DE",17
"1275","Edelsfeld","BY","DE",8
"1276","Edemissen","NI","DE",11
"1277","Edenkoben","RP","DE",423
"1278","Ederheim","BY","DE",35
"1279","Edermünde","HE","DE",109
"1280","Edertal","HE","DE",55
"1281","Edesheim","RP","DE",32
"1282","Edewecht","NI","DE",417
"1283","Edingen-Neckarhausen","BW","DE",125
"1284","Edling","BY","DE",9
"1285","Effelder-Rauenstein","TH","DE",101
"1286","Effeltrich","BY","DE",14
"1287","Efringen","BW","DE",85
"1288","Efringen-Kirchen","BW","DE",113
"1289","Egeln","ST","DE",30
"1290","Egelsbach","HE","DE",187
"1291","Egestorf","NI","DE",4
"1292","Egg an der Günz","BY","DE",15
"1293","Eggebek","SH","DE",41
"1294","Eggenfelden","BY","DE",449
"1295","Eggenstein","BW","DE",1
"1296","Eggenstein-Leopoldshafen","BW","DE",254
"1297","Eggesin","MV","DE",16
"1298","Egglkofen","BY","DE",1
"1299","Eggolsheim","BY","DE",88
"1300","Eggstätt","BY","DE",74
"1301","Eggstedt","SH","DE",12
"1302","Eging","BY","DE",1
"1303","Eging am See","BY","DE",9
"1304","Egling","BY","DE",30
"1305","Egloffstein","BY","DE",20
"1306","Egmating","BY","DE",38
"1307","Ehekirchen","BY","DE",10
"1308","Ehingen","BW","DE",444
"1309","Ehingen","BY","DE",2
"1310","Ehningen","BW","DE",143
"1311","Ehra-Lessien","NI","DE",64
"1312","Ehrenfeld","NW","DE",57
"1313","Ehrenfriedersdorf","SN","DE",39
"1314","Ehringshausen","HE","DE",177
"1315","Eibau","SN","DE",39
"1316","Eibelstadt","BY","DE",54
"1317","Eibensbach","BW","DE",18
"1318","Eibenstock","SN","DE",24
"1319","Eich","SN","DE",40
"1320","Eicha","TH","DE",24
"1321","Eiche","ST","DE",51
"1322","Eichelborn","TH","DE",6
"1323","Eichelhardt","RP","DE",3
"1324","Eichenau","BY","DE",6
"1325","Eichendorf","BY","DE",2
"1326","Eichenzell","HE","DE",310
"1327","Eichhorst","BB","DE",4
"1328","Eichigt","SN","DE",8
"1329","Eichsfeld","UNKNOWN","DE",63
"1330","Eichstätt","BY","DE",365
"1331","Eichstetten am Kaiserstuhl","BW","DE",14
"1332","Eicklingen","NI","DE",94
"1333","Eigeltingen","BW","DE",24
"1334","Eilenburg","SN","DE",325
"1335","Eilsleben","ST","DE",2
"1336","Eime","NI","DE",13
"1337","Einbeck","NI","DE",795
"1338","Einen","NW","DE",39
"1339","Einsbach","BY","DE",1
"1340","Eiselfing","BY","DE",44
"1341","Eisenach","TH","DE",1412
"1342","Eisenbach (Hochschwarzwald)","BW","DE",2
"1343","Eisenberg","RP","DE",232
"1344","Eisenberg","TH","DE",250
"1345","Eisenhüttenstadt","BB","DE",523
"1346","Eisfeld","TH","DE",172
"1347","Eisingen","BY","DE",56
"1348","Eislingen","BW","DE",316
"1349","Eitensheim","BY","DE",5
"1350","Eiterfeld","HE","DE",16
"1351","Eitorf","NW","DE",56
"1352","Eitting","BY","DE",97
"1353","Elben","ST","DE",3
"1354","Elbingerode","ST","DE",37
"1355","Elchingen","BY","DE",143
"1356","Elchingen auf dem Härtsfeld","BW","DE",31
"1357","Elfershausen","BY","DE",18
"1358","Elgersburg","TH","DE",10
"1359","Ellefeld","SN","DE",3
"1360","Ellenberg","RP","DE",75
"1361","Ellerau","SH","DE",90
"1362","Ellerbek","SH","DE",80
"1363","Ellerhoop","SH","DE",15
"1364","Ellern","RP","DE",3
"1365","Ellhofen","BW","DE",93
"1366","Ellhöft","SH","DE",31
"1367","Elliehausen","NI","DE",4
"1368","Ellingen","BY","DE",6
"1369","Ellmau","BY","DE",29
"1370","Ellrich","TH","DE",9
"1371","Ellwangen","BW","DE",276
"1372","Ellwangen (Jagst)","BW","DE",169
"1373","Ellzee","BY","DE",10
"1374","Elmau","BY","DE",2
"1375","Elmenhorst","SH","DE",63
