"","date","companyId","jobId","country","stateProvince","city","avgOverallRating","numReviews","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","salaryCurrency","jobLanguage","supervisingJob","licenseRequiredJob","educationRequirement","jobAgeDays","clicks","localClicks"
"167",2016-10-01,"company00156","job0000166","US","WA","Bellevue",3.4,43,"CONSULTING_AND_BUSINESS_SERVICES,HUMAN_RESOURCES_AND_STAFFING","laborer","construction",1681,326,NA,19000,"USD","EN",0,0,"None",1,20,7
"168",2016-10-01,"company00157","job0000167","US","TX","Tyler",0,NA,NA,"visual merchandiser","retail",1592,302,NA,19000,NA,"EN",0,0,"None",0,53,24
"169",2016-10-01,"company00158","job0000168","US","AL","Tuscaloosa",0,NA,NA,"company driver","driver",2370,423,NA,44300,NA,"EN",0,0,"None",0,24,6
"170",2016-10-01,"company00159","job0000169","US","TX","Corpus Christi",0,NA,NA,"consultant","management",1751,270,NA,27500,"USD","EN",0,0,"None",0,37,16
"171",2016-10-01,"company00160","job0000170","US","OH","New Albany",3.6,77,NA,"technician","install",2057,308,NA,29900,NA,"EN",0,1,"High school",0,16,3
"172",2016-10-01,"company00161","job0000171","US","VA","Roanoke",3.8,336,"HEALTH_CARE","reporting analyst","techinfo",3539,523,5,87100,NA,"EN",0,0,"Higher education",0,34,7
"173",2016-10-01,"company00162","job0000172","US","NC","Thomasville",0,NA,NA,"cashier/clerk","retail",222,122,NA,26600,NA,"EN",0,0,"None",0,33,8
"174",2016-10-01,"company00163","job0000173","US","IL","Wilmette",4,78,NA,"owner operator driver","driver",1650,311,NA,66000,NA,"EN",0,1,"None",0,14,0
"175",2016-10-01,"company00164","job0000174","US","NM",NA,0,NA,NA,"urgent care physician","meddr",826,206,NA,183000,"USD","EN",0,0,"None",0,12,1
"176",2016-10-02,"company00165","job0000175","US","UT","Redmond",0,NA,NA,"truck driver","driver",5180,785,1,29700,NA,"EN",0,1,"High school",99,24,3
"177",2016-10-02,"company00166","job0000176","US","MI","Mount Clemens",0,NA,NA,"retail sales associate","retail",250,50,NA,34100,NA,"EN",0,0,"High school",97,8,1
"178",2016-10-02,"company00167","job0000177","US","WI","Madison",4,6,NA,"research specialist","science",2917,500,NA,32000,"USD","EN",0,0,"Higher education",95,16,3
"179",2016-10-02,"company00168","job0000178","US","CA","San Diego",4.1,29,NA,"project coordinator","project",2296,348,NA,77100,NA,"EN",0,0,"None",95,2,0
"180",2016-10-02,"company00169","job0000179","US","LA","Kentwood",0,NA,NA,"maintenance person","install",205,112,NA,32000,NA,"EN",0,0,"None",94,24,3
"181",2016-10-02,"company00170","job0000180","US","CA","Rancho Cordova",3.4,420,"HEALTH_CARE","author","arts",7644,1151,1,32400,NA,"EN",0,1,"High school",86,26,0
"182",2016-10-02,"company00171","job0000181","US","CO","Salida",4.1,72,"HEALTH_CARE","laboratory technician","medtech",3875,507,2,46000,NA,"EN",1,1,"Higher education",82,10,1
"183",2016-10-02,"company00172","job0000182","US","TX","Irving",3.4,870,"INSURANCE","call center manager","management",3433,541,3,82700,NA,"EN",1,0,"Higher education",82,9,0
"184",2016-10-02,"company00173","job0000183","US","OH","Shaker Heights",4.7,66,NA,"grounds maintenance worker","install",3885,598,NA,26100,NA,"EN",0,1,"High school",81,14,3
"185",2016-10-02,"company00174","job0000184","US","NY","Auburn",3.6,39,NA,"retail sales associate","retail",1876,318,NA,21500,NA,"EN",0,0,"None",81,20,3
"186",2016-10-02,"company00175","job0000185","US","SC","Fountain Inn",4.1,101,NA,"plant controller","manufacturing",2670,372,3,130900,NA,"EN",0,0,"Higher education",75,5,1
"187",2016-10-02,"company00176","job0000186","DE","BE","Berlin",5,32,NA,"senior subject matter expert","uncategorized",2971,489,3,0,NA,"EN",0,0,"None",75,19,1
"188",2016-10-02,"company00177","job0000187","US","NJ","Newark",0,NA,NA,"associate","uncategorized",2796,458,NA,42600,NA,"EN",0,0,"None",74,13,3
"189",2016-10-02,"company00178","job0000188","US","WA","Puyallup",3.1,22,NA,"team member","uncategorized",1465,265,NA,28700,NA,"EN",0,1,"None",72,4,4
"190",2016-10-02,"company00179","job0000189","US","CA","San Diego",0,NA,NA,"laboratory technician","medtech",769,198,NA,28300,"USD","EN",0,0,"None",72,14,0
"191",2016-10-02,"company00180","job0000190","US","VA","Midlothian",0,NA,NA,"beauty consultant","sales",2126,294,NA,25100,NA,"EN",0,1,"High school",70,27,27
"192",2016-10-02,"company00181","job0000191","US","NY","New York",3.8,67,"MEDIA_NEWS_AND_PUBLISHING","associate","uncategorized",2377,404,NA,54400,NA,"EN",0,0,"Higher education",68,19,3
"193",2016-10-02,"company00182","job0000192","US","MI","Detroit",2.3,96,NA,"art director","marketing",1343,179,NA,62900,"USD","EN",0,0,"Higher education",67,13,2
"194",2016-10-02,"company00183","job0000193","US","MO","St. Louis",4.2,40,NA,"cost analyst","accounting",5142,764,NA,103000,NA,"EN",1,0,"None",67,4,0
"195",2016-10-02,"company00184","job0000194","US","MN","Saint Paul",4.2,101,NA,"counselor","service",3193,532,2,27900,"USD","EN",0,0,"Higher education",66,7,2
"196",2016-10-02,"company00185","job0000195","US","GA","Adairsville",0,NA,NA,"server","food",672,102,NA,51400,NA,"EN",0,0,"None",64,25,3
"197",2016-10-02,"company00186","job0000196","US","PA","Wilkes-Barre",2.5,82,NA,"programmer","techsoftware",1343,192,2,55600,NA,"EN",0,0,"Higher education",63,11,2
"198",2016-10-02,"company00187","job0000197","US","SC","Spartanburg",3.6,73,NA,"production lead","manufacturing",1828,320,NA,35600,NA,"EN",0,0,"None",62,22,1
"199",2016-10-02,"company00188","job0000198","US","IL","Chicago",0,NA,NA,"corporate development manager","management",1246,279,5,33200,"USD","EN",0,0,"None",59,9,3
"200",2016-10-02,"company00189","job0000199","US","CA","San Diego",3,62,NA,"fleet mechanic","install",680,200,NA,37500,NA,"EN",0,0,"None",59,5,5
"201",2016-10-02,"company00190","job0000200","US","TX","Lewisville",0,NA,NA,"crew member","uncategorized",392,112,NA,29800,NA,"EN",0,0,"None",57,8,3
"202",2016-10-02,"company00191","job0000201","US","WI","Eau Claire",0,NA,NA,"call center representative","customer",1723,322,NA,20300,"USD","EN",0,0,"High school",55,13,7
"203",2016-10-02,"company00192","job0000202","US","CA","Atherton",4.2,110,NA,"medical assistant","medtech",6651,951,NA,30200,"USD","EN",0,1,"High school",53,10,1
"204",2016-10-02,"company00193","job0000203","US","NY","Geneva",3.3,93,NA,"senior secretary","admin",961,196,3,53000,NA,"EN",0,0,"Higher education",53,17,9
"205",2016-10-02,"company00194","job0000204","US","VA","Richmond",3.9,118,NA,"registered nurse","mednurse",747,140,NA,67700,NA,"EN",0,1,"None",53,25,4
"206",2016-10-02,"company00195","job0000205","US","DC","Washington",4,28,NA,"it auditor","techinfo",2887,391,1,93200,NA,"EN",0,0,"Higher education",53,29,3
"207",2016-10-02,"company00196","job0000206","US","AZ","Phoenix",3,58,NA,"service technician","install",2509,344,3,24700,NA,"EN",0,0,"High school",51,25,0
"208",2016-10-02,"company00197","job0000207","DE","BE","Berlin",4,17,NA,"projektleiter","management",1563,248,NA,34800,NA,"DE",NA,NA,NA,52,13,13
"209",2016-10-02,"company00198","job0000208","US","AZ","Flagstaff",0,NA,NA,"medical assistant","medtech",4771,722,2,29900,NA,"EN",0,1,"High school",52,8,3
"210",2016-10-02,"company00199","job0000209","US","PA","Coraopolis",3.6,33,NA,"replenishment associate","retail",2638,410,0,18000,NA,"EN",0,0,"High school",51,20,1
"211",2016-10-02,"company00200","job0000210","US","DC","Washington",0,NA,NA,"linguist","socialscience",2734,439,5,59200,NA,"EN",0,0,"Higher education",51,2,2
"212",2016-10-02,"company00201","job0000211","US","AR","Fayetteville",0,NA,NA,".net developer","techsoftware",277,84,NA,64900,"USD","EN",0,0,"None",47,14,0
"213",2016-10-02,"company00202","job0000212","US","AZ","Tempe",4,17,NA,"senior application engineer","techsoftware",5826,784,NA,108600,NA,"EN",0,0,"Higher education",47,12,1
"214",2016-10-02,"company00203","job0000213","CA","ON","Wasaga Beach",0,NA,NA,"cosmetician","care",3397,602,NA,45300,NA,"EN",0,0,"None",47,5,3
"215",2016-10-02,"company00204","job0000214","US","CA","Ladera Ranch",3.9,47,NA,"relationship banker","finance",5915,942,NA,49900,NA,"EN",0,0,"High school",47,29,3
"216",2016-10-02,"company00205","job0000215","CA","ON","Oakville",0,NA,NA,"retail sales associate","retail",876,226,NA,29200,"CAD","EN",0,1,"High school",46,22,11
"217",2016-10-02,"company00206","job0000216","US","CO","Englewood",3.7,326,NA,"catering coordinator","food",1932,273,2,27200,NA,"EN",0,0,"None",45,16,3
"218",2016-10-02,"company00207","job0000217","DE","NW","Sankt Augustin",3.7,63,NA,"lagermitarbeiter","warehouse",791,107,NA,20800,NA,"DE",NA,NA,NA,45,10,1
"219",2016-10-02,"company00208","job0000218","US","CA","Campbell",0,NA,"RETAIL","administrative assistant","admin",3805,606,NA,25100,NA,"EN",0,0,"None",44,11,3
"220",2016-10-02,"company00209","job0000219","US","UNKNOWN",NA,0,NA,NA,"finance manager","accounting",4949,787,5,103100,NA,"EN",1,1,"Higher education",41,234,5
"221",2016-10-02,"company00210","job0000220","US","DE","Wilmington",3.7,82,NA,"server","food",3007,485,NA,18200,NA,"EN",0,0,"High school",40,13,1
"222",2016-10-02,"company00211","job0000221","US","MO","Fenton",0,NA,NA,"warehouse worker","warehouse",1647,250,0.5,24000,"USD","EN",0,0,"High school",40,10,2
"223",2016-10-02,"company00212","job0000222","US","MI","Grand Rapids",0,NA,NA,"merchandiser","retail",2992,503,NA,18500,NA,"EN",0,1,"None",39,28,16
"224",2016-10-02,"company00213","job0000223","US","MD","Columbia",0,NA,NA,"senior developer","techsoftware",1537,255,NA,120200,"USD","EN",0,0,"None",38,29,1
"225",2016-10-02,"company00214","job0000224","US","MN","Rochester",0,NA,NA,"security officer","protective",855,216,NA,20100,"USD","EN",0,1,"High school",38,23,8
"226",2016-10-02,"company00215","job0000225","CA","ON","Toronto",4,56,NA,"category manager","management",6420,928,10,97600,NA,"EN",1,0,"Higher education",37,30,9
"227",2016-10-02,"company00216","job0000226","US","OR","Portland",0,NA,NA,"administrative coordinator","admin",3344,534,2,24800,NA,"EN",0,0,"High school",37,22,1
"228",2016-10-02,"company00047","job0000227","US","NC","Warsaw",3.3,56,NA,"lead associate","retail",3638,524,0.5,17700,NA,"EN",1,0,"High school",36,22,2
"229",2016-10-02,"company00047","job0000228","US","GA","Alma",3.3,56,NA,"retail sales associate","retail",1693,335,NA,15900,NA,"EN",0,0,"High school",35,20,1
"230",2016-10-02,"company00217","job0000229","US","FL","Inverness",0,NA,NA,"phlebotomist","medtech",1982,313,NA,31900,NA,"EN",0,1,"High school",33,8,6
"231",2016-10-02,"company00218","job0000230","US","NY","New York",4.2,97,NA,"associate dean","education",5495,744,7,64300,NA,"EN",1,1,"Higher education",33,26,2
"232",2016-10-02,"company00129","job0000231","US","PA","Chambersburg",4,86,"BANKS_AND_FINANCIAL_SERVICES,HEALTH_CARE","communications manager","marketing",17410,2397,8,76100,NA,"EN",1,1,"Higher education",32,21,8
"233",2016-10-02,"company00219","job0000232","US","CA","San Diego",4.4,23,NA,NA,NA,169,99,NA,37100,NA,"EN",0,0,"None",31,20,1
"234",2016-10-02,"company00220","job0000233","US","PA","Philadelphia",4.1,178,NA,"faculty","education",4766,756,2,60500,NA,"EN",0,0,"Higher education",31,25,7
"235",2016-10-02,"company00221","job0000234","DE","BW","Sonnenbühl",0,NA,NA,NA,NA,371,99,NA,26000,NA,"DE",NA,NA,NA,26,20,1
"236",2016-10-02,"company00222","job0000235","DE","SN","Leipzig",0,NA,"COMPUTERS_AND_ELECTRONICS","servicetechniker","install",1378,230,NA,25800,NA,"DE",NA,NA,NA,26,25,13
"237",2016-10-02,"company00223","job0000236","CA","ON","North York",0,NA,NA,NA,NA,2218,388,NA,27400,"CAD","EN",0,0,"High school",26,30,1
"238",2016-10-02,"company00224","job0000237","US","PR","Juncos Zona Urbana",3.8,59,NA,"engineer","uncategorized",2557,364,2,69700,NA,"EN",0,0,"Higher education",26,33,1
"239",2016-10-02,"company00225","job0000238","US","OK","Devol",3.6,97,NA,"supervisor","management",1051,241,NA,29800,NA,"EN",1,0,"High school",26,32,3
"240",2016-10-02,"company00226","job0000239","US","AZ","Chandler",0,NA,NA,"executive assistant","admin",5760,796,3,40100,NA,"EN",0,1,"High school",25,21,15
"241",2016-10-02,"company00227","job0000240","US","NY","Albany",4.8,90,NA,"business development representative","sales",2305,413,3,61100,NA,"EN",0,0,"None",24,10,0
"242",2016-10-02,"company00228","job0000241","CA","QC","Quebec City",0,NA,NA,"chef de projet","project",3321,489,NA,0,NA,"FR",NA,NA,NA,24,27,3
"243",2016-10-02,"company00229","job0000242","US","PA","Collegeville",0,NA,NA,"technical consultant","techinfo",830,147,5,76700,NA,"EN",0,0,"None",23,18,1
"244",2016-10-02,"company00230","job0000243","US","HI","Kihei",0,NA,NA,"office manager","admin",4503,712,2,25400,"USD","EN",0,0,"High school",24,14,1
"245",2016-10-02,"company00231","job0000244","US","NV","Las Vegas",0,NA,NA,"staff accountant","accounting",3322,452,2,38100,NA,"EN",0,0,"None",24,21,2
"246",2016-10-02,"company00232","job0000245","DE","SN","Leipzig",0,NA,NA,"berufskraftfahrer","driver",2393,349,NA,24100,NA,"DE",NA,NA,NA,23,42,21
"247",2016-10-02,"company00233","job0000246","US","TX","Grapevine",0,NA,"RESTAURANTS_TRAVEL_AND_LEISURE","parking attendant","customer",850,165,NA,25200,NA,"EN",0,0,"None",23,10,0
"248",2016-10-02,"company00234","job0000247","US","WA","Kennewick",0,NA,NA,"receptionist","admin",2518,391,3,21500,"USD","EN",0,0,"High school",23,34,5
"249",2016-10-02,"company00235","job0000248","US","WA","Seattle",3.6,120,"INDUSTRIAL_MANUFACTURING","warehouse worker","warehouse",2261,381,NA,17400,NA,"EN",0,0,"High school",22,22,0
"250",2016-10-02,"company00236","job0000249","US","UNKNOWN",NA,4.4,81,NA,NA,NA,4785,714,NA,49800,NA,"EN",0,0,"Higher education",21,27,6
"251",2016-10-02,"company00090","job0000250","US","NH","Manchester",0,NA,NA,"babysitter/nanny","childcare",360,155,NA,23200,"USD","EN",0,0,"None",21,20,3
"252",2016-10-02,"company00237","job0000251","DE","BB","Potsdam",0,NA,NA,NA,NA,1829,254,NA,20300,NA,"DE",NA,NA,NA,20,19,2
"253",2016-10-02,"company00238","job0000252","US","TX","Houston",3.9,18,NA,"housekeeping manager","sanitation",2290,447,NA,18100,NA,"EN",0,0,"None",20,6,1
"254",2016-10-02,"company00239","job0000253","US","IN","Topeka",3.2,161,NA,"writer","media",1007,208,NA,28500,NA,"EN",0,0,"None",20,18,1
"255",2016-10-02,"company00240","job0000254","US","UNKNOWN",NA,4.3,42,"CONSUMER_GOODS_AND_SERVICES,RETAIL","sales executive","sales",1580,283,5,55400,NA,"EN",0,0,"Higher education",19,27,9
"256",2016-10-02,"company00241","job0000255","US","FL","West Palm Beach",3.5,185,"EDUCATION_AND_SCHOOLS","adjunct faculty","education",5589,798,2,40800,NA,"EN",0,0,"Higher education",19,25,2
"257",2016-10-02,"company00242","job0000256","US","CA","San Francisco",0,NA,NA,"field inspector","install",6199,934,4,37900,NA,"EN",0,1,"High school",19,32,1
"258",2016-10-02,"company00243","job0000257","US","TX","Grapevine",4.3,51,NA,"substitute teacher","education",866,216,NA,20800,"USD","EN",0,0,"High school",19,10,3
"259",2016-10-02,"company00244","job0000258","US","CA","South San Francisco",4.2,68,NA,"medical assistant","medtech",2736,421,0.5,31500,NA,"EN",0,1,"High school",19,32,15
"260",2016-10-02,"company00245","job0000259","US","CA","Temecula",0,NA,NA,"retail sales associate","retail",3666,520,1,18400,NA,"EN",1,0,"High school",18,11,6
"261",2016-10-02,"company00246","job0000260","US","NY","Greenwich Village",0,NA,NA,"car wash attendant","sanitation",2691,505,NA,15700,"USD","EN",0,1,"None",18,15,3
"262",2016-10-02,"company00247","job0000261","US","MN","Minneapolis",0,NA,NA,"parking attendant","customer",744,136,NA,23600,NA,"EN",0,1,"High school",17,5,5
"263",2016-10-02,"company00248","job0000262","US","MO","Rolla",0,NA,NA,"restaurant manager","food",3669,548,NA,35000,NA,"EN",1,0,"High school",17,6,3
"264",2016-10-02,"company00206","job0000263","US","PA","Philadelphia",3.7,326,NA,"team coordinator","admin",3973,577,5,59500,NA,"EN",1,1,"Higher education",17,28,16
"265",2016-10-02,"company00249","job0000264","US","AL","Hartselle",3.5,77,NA,"veterinary technician","veterinary",1260,233,NA,31900,NA,"EN",0,0,"None",17,27,2
"266",2016-10-02,"company00250","job0000265","US","OH","Cleveland",3.6,132,"CONSULTING_AND_BUSINESS_SERVICES","business development manager","management",4543,631,8,103600,NA,"EN",1,0,"Higher education",16,25,3
"267",2016-10-02,"company00251","job0000266","US","IA","Waterloo",3.3,11,NA,"inventory coordinator","admin",428,121,NA,30400,NA,"EN",0,0,"None",16,8,1
"268",2016-10-02,"company00252","job0000267","US","IL","Hillside",3.5,42,NA,"business development manager","management",3155,481,3,60500,NA,"EN",1,0,"None",15,23,2
"269",2016-10-02,"company00090","job0000268","US","VA","Midlothian",0,NA,NA,"babysitter/nanny","childcare",259,115,NA,31500,NA,"EN",0,0,"None",15,25,2
"270",2016-10-02,"company00090","job0000269","US","TX","South Houston",0,NA,NA,"babysitter/nanny","childcare",150,45,NA,31200,NA,"EN",0,0,"None",15,8,2
"271",2016-10-02,"company00090","job0000270","US","SC","Rock Hill",0,NA,NA,"home attendant","care",151,103,NA,23800,NA,"EN",0,0,"None",14,27,0
"272",2016-10-02,"company00253","job0000271","US","PA","Allentown",3,19,NA,"owner operator driver","driver",1741,264,NA,61300,NA,"EN",0,1,"None",14,22,22
"273",2016-10-02,"company00254","job0000272","US","NJ","North Brunswick",0,NA,NA,"field technician","install",1152,223,3,42200,NA,"EN",0,0,"High school",14,16,2
"274",2016-10-02,"company00255","job0000273","DE","BE","Berlin",0,NA,NA,NA,NA,1789,266,NA,23900,NA,"DE",NA,NA,NA,12,18,18
"275",2016-10-02,"company00256","job0000274","US","IA","Des Moines",0,NA,NA,"marketing specialist","marketing",1820,277,3,58600,NA,"EN",0,0,"Higher education",13,19,7
"276",2016-10-02,"company00257","job0000275","US","OR","Portland",4.1,218,NA,"locksmith","construction",5569,800,2,36500,"USD","EN",0,1,"Higher education",13,9,5
"277",2016-10-02,"company00258","job0000276","US","MA","Boston",0,NA,NA,"system engineer","engid",3639,564,NA,90800,NA,"EN",0,0,"Higher education",13,5,0
"278",2016-10-02,"company00259","job0000277","US","NJ","Bordentown",3.4,102,NA,"clerk","admin",3785,557,1,27300,NA,"EN",0,1,"High school",12,16,3
"279",2016-10-02,"company00260","job0000278","US","TX","Corpus Christi",0,NA,NA,NA,NA,2254,371,NA,61200,"USD","EN",0,0,"None",11,3,3
"280",2016-10-02,"company00261","job0000279","US","AR","Siloam Springs",3.6,2845,"HUMAN_RESOURCES_AND_STAFFING","production worker","manufacturing",1262,301,NA,17700,"USD","EN",0,0,"None",12,31,0
"281",2016-10-02,"company00262","job0000280","US","NC","Charlotte",0,NA,NA,"senior telecommunications specialist","install",6428,983,3,44300,NA,"EN",0,0,"Higher education",12,43,20
"282",2016-10-02,"company00263","job0000281","DE","HB","Bremen",0,NA,NA,"disponent","management",2893,477,NA,22500,NA,"DE",NA,NA,NA,11,21,2
"283",2016-10-02,"company00264","job0000282","US","IL","Downers Grove",0,NA,NA,"project coordinator","project",2145,346,2,34000,NA,"EN",0,0,"Higher education",11,30,3
"284",2016-10-02,"company00265","job0000283","US","NJ","Township of Deptford",0,NA,NA,"sales support representative","customer",3733,607,NA,28300,NA,"EN",0,0,"None",10,28,1
"285",2016-10-02,"company00266","job0000284","US","NJ","Edgewater Park",0,NA,NA,"inventory control specialist","admin",2536,430,NA,29600,NA,"EN",0,0,"High school",10,22,2
"286",2016-10-02,"company00267","job0000285","US","CA","Ontario",4.1,22,NA,"yard driver","warehouse",693,154,0.5,45300,"USD","EN",0,1,"None",10,32,2
